PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,ContactPositionX,ContactPositionY,ContactPositionZ
285,04/16/2019,9:58:06 PM,1,1,"Ko, Hyo Jun",72523,Left,LOT_GIA,"Ryu, Seung Hyun",66615,Left,KIA_TIG,Windup,8,Top,0,0,0,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,147.3297502,-2.002772962,3.185219125,2326.175618,153.9329216,11:15,1.551536457,-0.775998698,1.783391364,-33.44235804,52.3276755,-25.63724039,0.64883944,-0.129419868,132.75298,-4.489392509,1.277110729,0.418236999,104.4878565,27.53190364,-122.5524094,5688.533215,-21.35435462,7.761563163,-25.84797861,51.22282828,18.02535604,-132.7522621,2.517047729,16.41884654,29.88780808,0.698902737,15.24,1.499573111,-2.151460337,-40.49647761,-1.551589755,3.474576173,9.762864845,-3.481755888,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,442c30a9-6047-11e9-af39-484d7ee4b922,0.01353514,0.615715091,0.120306832
286,04/16/2019,9:58:26 PM,1,2,"Ko, Hyo Jun",72523,Left,LOT_GIA,"Ryu, Seung Hyun",66615,Left,KIA_TIG,Windup,8,Top,0,0,1,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,146.9916805,-1.212290685,4.200504546,2375.58079,153.1246224,11:00,1.534986996,-0.8512421,1.825458978,-47.83386009,36.72094306,-18.65004979,0.713256886,0.150842611,134.6560593,-4.744433232,2.823454481,0.41526354,155.4263918,-14.51334498,-52.69931789,,,,,2.563586504,2.445667191,-57.72106331,0.060415649,12.95608381,20.68691594,0.751477065,15.24,1.502617394,-2.895883015,-40.42804826,-1.045892642,2.778717825,8.383072681,-5.36988478,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,53716460-6047-11e9-af39-484d7ee4b922,-0.139338325,0.665080929,-0.178731027
287,04/16/2019,9:58:56 PM,1,3,"Ko, Hyo Jun",72523,Left,LOT_GIA,"Ryu, Seung Hyun",66615,Left,KIA_TIG,Windup,8,Top,0,0,2,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,147.7369366,-2.318299185,1.438584886,2094.618794,154.4553847,11:15,1.683985323,-0.442173055,1.711600492,-33.74877611,51.67961152,-24.73771429,0.686506487,-0.280269422,134.0263504,-4.806387635,-0.391771127,0.417403191,65.32884184,-37.66571106,14.97565454,,,,,1.084083361,1.047560576,27.35644754,0.058699341,14.32495705,29.40605652,0.406664882,15.24,1.62110134,-0.917293932,-40.65122098,-1.787573404,3.074007299,9.328549598,-3.49637402,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,65487bdd-6047-11e9-af39-484d7ee4b922,0.154939809,0.663106823,0.282250083
288,04/16/2019,9:59:50 PM,2,1,"Ko, Hyo Jun",72523,Left,LOT_GIA,"An, Chi Hong",79608,Right,KIA_TIG,Windup,8,Top,1,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,146.2683635,-0.473593326,2.857185422,2287.311618,174.6916318,11:45,1.672895188,-0.359653562,1.762955707,-39.28578783,47.16139544,-4.389529875,1.145581499,0.407267538,132.8584625,-3.380034849,2.532418274,0.419884733,,,,,,,,,,,,4.487762935,25.72073882,0.288209793,15.24,1.658175798,-1.991536175,-40.25853311,-0.49172452,0.946452289,8.986412195,-4.382243124,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,82cf1102-6047-11e9-af39-484d7ee4b922,,,
289,04/16/2019,10:00:10 PM,2,2,"Ko, Hyo Jun",72523,Left,LOT_GIA,"An, Chi Hong",79608,Right,KIA_TIG,Windup,8,Top,1,1,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,147.8293642,-3.554889446,1.717314301,2135.11712,144.143864,10:45,1.65388683,-0.401091239,1.727730472,-38.43239133,46.55116028,-33.70088501,0.257649128,-0.24996009,134.9449585,-6.373971156,-0.772415432,0.416315038,,,,,,,,,,,,19.28196547,27.4931107,0.359461149,15.24,1.55944527,-1.078193609,-40.64401457,-2.686209567,4.156567193,8.927567351,-3.880025862,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,8bc1c28a-6047-11e9-af39-484d7ee4b922,,,
290,04/16/2019,10:00:35 PM,2,3,"Ko, Hyo Jun",72523,Left,LOT_GIA,"An, Chi Hong",79608,Right,KIA_TIG,Windup,8,Top,1,2,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,135.6076753,0.939873063,1.054462378,2139.595146,174.9147429,11:45,1.642208062,-0.503064601,1.600326819,-94.19953856,8.071471678,-0.72682318,0.969447636,-0.208316894,123.8055771,-5.94855409,1.001155396,0.456699917,,,,,,,,,,,,1.149853424,3.574200225,0.473670669,15.24,1.660240119,-0.684196096,-37.33423332,0.227043074,0.209030975,7.570213541,-9.156898874,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,9da724e3-6047-11e9-af39-484d7ee4b922,,,
291,04/16/2019,10:01:05 PM,2,4,"Ko, Hyo Jun",72523,Left,LOT_GIA,"An, Chi Hong",79608,Right,KIA_TIG,Windup,8,Top,1,3,0,Fastball,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,147.5956143,-1.321132148,1.458718831,2229.109064,153.8701413,11:15,1.667120125,-0.416887505,1.73322763,-34.91999654,49.57728471,-24.35867805,0.942444425,-0.24601363,135.0960342,-3.890398744,-0.336934303,0.415122265,,,,,,,,,,,,14.03073873,27.42792204,0.381343731,15.24,1.630645774,-0.933988498,-40.66846236,-1.083904825,3.043889158,8.515669909,-3.856317938,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,af8c8708-6047-11e9-af39-484d7ee4b922,,,
292,04/16/2019,10:01:51 PM,3,1,"Ko, Hyo Jun",72523,Left,LOT_GIA,"Choi, Hyoung Woo",72443,Left,KIA_TIG,Stretch,8,Top,1,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,148.4561265,-1.734696696,1.100441792,2194.92446,161.31207,11:30,1.689460818,-0.484725717,1.739190575,-30.03933182,53.35814734,-18.07473177,0.896239794,-0.35295203,136.0045761,-3.943867403,-0.231947261,0.412411837,,,,,,,,,,,,10.42072252,29.73608111,0.457997458,15.24,1.642950534,-0.710119474,-40.90731431,-1.364861527,2.289438877,8.540095221,-3.273615462,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,ca649a1f-6047-11e9-af39-484d7ee4b922,,,
293,04/16/2019,10:02:15 PM,3,2,"Ko, Hyo Jun",72523,Left,LOT_GIA,"Choi, Hyoung Woo",72443,Left,KIA_TIG,Stretch,8,Top,1,1,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,147.5021846,-1.036336139,0.581971459,2174.610565,147.8619691,11:00,1.680061481,-0.481055636,1.709809486,-37.29257177,48.20306412,-30.33282934,1.0122779,-0.618822592,133.9199478,-3.787657136,-1.661054791,0.417567446,,,,,,,,,,,,16.65722765,26.55462357,0.468234718,15.24,1.650232839,-0.285507959,-40.62609264,-0.89127595,3.573201266,9.246128993,-4.110323064,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,dbf68ed0-6047-11e9-af39-484d7ee4b922,,,
294,04/16/2019,10:03:35 PM,3,3,"Ko, Hyo Jun",72523,Left,LOT_GIA,"Choi, Hyoung Woo",72443,Left,KIA_TIG,Stretch,8,Top,1,2,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,147.3605778,-2.938496512,5.381912448,2335.050793,155.8641857,11:15,1.541121629,-0.819060255,1.817666837,-36.6072634,48.58712884,-21.80642245,0.340246339,0.488246316,134.0962235,-5.644286913,3.771593279,0.416831148,,,,,,,,,,,,15.74361523,28.45038695,0.690220376,15.24,1.467359728,-3.720035455,-40.3957472,-2.226489027,3.348939583,8.903808697,-3.754760037,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,090771b6-6048-11e9-af39-484d7ee4b922,,,
295,04/16/2019,10:03:58 PM,3,4,"Ko, Hyo Jun",72523,Left,LOT_GIA,"Choi, Hyoung Woo",72443,Left,KIA_TIG,Stretch,8,Top,1,3,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,146.8999312,-1.234413057,3.410338164,2360.97967,151.6934907,11:00,1.535331396,-0.806902178,1.809150821,-38.82908224,46.23086033,-24.94260297,0.797349368,-0.090948921,133.831398,-4.110350065,1.562577534,0.416502107,,,,,,,,,,,,15.93140402,25.87064346,0.725664917,15.24,1.502658801,-2.310233111,-40.42260018,-1.026110685,3.399013247,8.782289647,-4.287069948,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,1959fd68-6048-11e9-af39-484d7ee4b922,,,
296,04/16/2019,10:04:22 PM,3,5,"Ko, Hyo Jun",72523,Left,LOT_GIA,"Choi, Hyoung Woo",72443,Left,KIA_TIG,Stretch,8,Top,1,3,1,Fastball,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,145.2222069,0.073459356,2.598285403,2355.509892,152.157803,11:00,1.509902971,-0.863890249,1.799107238,-41.11533616,46.02347836,-24.35203561,1.119553783,-0.371811644,131.9720032,-2.976623974,0.791695018,0.421561056,,,,,,,,,,,,15.05730045,24.79904252,0.801954095,15.24,1.508881573,-1.719149741,-39.99221205,-0.110227847,3.138030483,8.758070662,-4.638382843,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,23df84c2-6048-11e9-af39-484d7ee4b922,,,
297,04/16/2019,10:05:24 PM,4,1,"Ko, Hyo Jun",72523,Left,LOT_GIA,"Kim, Joo Chan",70410,Right,KIA_TIG,Stretch,8,Top,1,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,149.1205687,-3.376271746,1.998677022,2243.607208,159.4127225,11:15,1.661307933,-0.463695311,1.727042352,-34.3586078,49.31913186,-18.55489782,0.356579354,-0.081043496,135.7343399,-5.902336484,0.627005893,0.413104219,,,,,,,,,,,,11.41284067,28.90900784,0.413659798,15.24,1.571731221,-1.352732285,-40.99393523,-2.564099174,2.497543512,9.255465082,-3.48031048,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,47aa4912-6048-11e9-af39-484d7ee4b922,,,
298,04/16/2019,10:05:56 PM,4,2,"Ko, Hyo Jun",72523,Left,LOT_GIA,"Kim, Joo Chan",70410,Right,KIA_TIG,Stretch,8,Top,1,1,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,136.7326568,1.49586201,1.450460978,2274.683894,212.3741677,1:00,1.634380188,-0.524100549,1.627273617,-94.82797519,6.650665642,4.276926209,1.114023268,-0.066534963,123.2508499,-5.496187761,1.766484381,0.454927281,,,,,,,,,,,,-1.079957059,2.302328847,0.483900137,15.24,1.667534081,-0.969267174,-37.59972008,0.600493124,-0.196607863,8.558360369,-9.38750745,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,598fab1b-6048-11e9-af39-484d7ee4b922,,,
299,04/16/2019,10:06:29 PM,4,3,"Ko, Hyo Jun",72523,Left,LOT_GIA,"Kim, Joo Chan",70410,Right,KIA_TIG,Stretch,8,Top,1,2,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,134.8855317,1.110808587,1.706163591,2213.321995,267.446669,3:00,1.637014703,-0.552025109,1.566751435,-102.4204535,0.26882832,8.19354332,0.931761068,0.019674112,124.7429581,-6.310243534,2.301617486,0.457632878,,,,,,,,,,,,-3.208989527,-0.563897424,0.502602005,15.24,1.659326244,-1.140994461,-37.15436106,0.292247003,-0.585154061,6.624211948,-9.909475785,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,735a63ea-6048-11e9-af39-484d7ee4b922,,,
300,04/16/2019,10:07:03 PM,4,4,"Ko, Hyo Jun",72523,Left,LOT_GIA,"Kim, Joo Chan",70410,Right,KIA_TIG,Stretch,8,Top,1,2,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,129.1766185,1.447052947,1.15586142,2466.255632,344.6205322,5:30,1.618324026,-0.515996061,1.527645121,-156.9002623,-42.41357543,11.63668608,0.465744168,-0.067096775,118.3202408,-9.945925624,2.008170985,0.483205817,,,,,,,,,,,,-5.20024131,-23.34490029,0.481143613,15.24,1.645832476,-0.763448587,-35.52308151,0.267556199,-0.850178336,7.265534123,-13.62326682,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,864d2051-6048-11e9-af39-484d7ee4b922,,,
301,04/16/2019,10:07:44 PM,4,5,"Ko, Hyo Jun",72523,Left,LOT_GIA,"Kim, Joo Chan",70410,Right,KIA_TIG,Stretch,8,Top,1,3,1,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,148.2373882,-3.235883755,1.952945068,2386.799528,168.1462635,11:30,1.643798531,-0.476788873,1.751132824,-24.94206452,59.70799052,-12.54880858,0.474675546,-0.047908875,134.3594421,-5.077730464,1.022489527,0.415497373,,,,,,,,,,,,8.236894546,34.5685169,0.428270828,15.24,1.559980089,-1.338133185,-40.75348317,-2.407779508,1.775295338,9.429280736,-2.356108229,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,9f972157-6048-11e9-af39-484d7ee4b922,,,
302,04/16/2019,10:08:24 PM,4,6,"Ko, Hyo Jun",72523,Left,LOT_GIA,"Kim, Joo Chan",70410,Right,KIA_TIG,Stretch,8,Top,1,3,2,Fastball,Fastball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,149.6662598,-3.334876285,1.521533722,2378.623073,163.2004543,11:30,1.657550279,-0.489516815,1.737909601,-27.84562037,55.6782925,-16.83349519,0.43063905,-0.225659758,135.0888794,-5.393272297,0.270819846,0.412724334,,,,,,,,,,,,10.26158944,32.58694457,0.45189958,15.24,1.570229457,-1.02262979,-41.13452156,-2.513539502,2.242289782,10.00855715,-2.685981877,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,b30a957e-6048-11e9-af39-484d7ee4b922,,,
303,04/16/2019,10:11:43 PM,5,1,"Son, Seung Lak",75321,Right,LOT_GIA,"Lee, Chang Jin",64560,Right,KIA_TIG,Stretch,8,Top,2,0,0,Cutter,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,138.7702381,-0.824014927,-3.166272482,2176.987041,215.2833678,1:15,1.875925129,0.398645385,1.753049348,-72.86380364,22.36951343,15.89211072,0.91312464,-0.34168145,127.8526108,-6.166634262,-1.997675193,0.440706155,,,,,,,,,,,,-10.60171353,12.52789211,-0.319726657,15.24,1.849724241,2.051960973,-38.21061389,-0.833676867,-2.037758673,7.253827631,-7.39865994,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,2e8dbcbd-6049-11e9-af39-484d7ee4b922,,,
304,04/16/2019,10:12:13 PM,5,2,"Son, Seung Lak",75321,Right,LOT_GIA,"Lee, Chang Jin",64560,Right,KIA_TIG,Stretch,8,Top,2,1,0,Cutter,Fastball,InPlay,Undefined,GroundBall,Single,0,1,,140.656555,-1.826019306,-1.744130611,2157.042715,207.3530345,1:00,1.863205073,0.356530236,1.69086154,-66.77816163,26.51875967,13.76383153,0.674947479,-0.002721363,129.7241455,-6.698444435,-0.734223707,0.436202667,149.7454492,0.537138781,-24.85520237,2641.312209,,,,14.38423527,13.67184411,-25.22833795,0.354107056,-8.466858255,15.30454098,-0.311643849,15.24,1.809755206,1.12359965,-38.74425091,-1.508300493,-1.673465905,7.445543739,-6.781723073,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,40306034-6049-11e9-af39-484d7ee4b922,0.381805763,0.669067927,0.003360515
305,04/16/2019,10:13:18 PM,6,1,"Son, Seung Lak",75321,Right,LOT_GIA,"Lee, Myung Ki",76849,Left,KIA_TIG,Stretch,8,Top,2,0,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,145.057625,-2.612229995,-1.237836122,2159.569897,208.6983506,1:00,1.892413563,0.435004792,1.73789916,-50.45310468,37.54595346,20.59969934,0.645364229,0.289421876,132.4716888,-6.320276619,0.285503488,0.423636793,,,,,,,,,,,,-11.94198001,22.02640091,-0.40492442,15.24,1.821912643,0.778939799,-39.92645725,-2.027206048,-2.482773525,8.660571874,-5.227295071,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,660070c3-6049-11e9-af39-484d7ee4b922,,,
306,04/16/2019,10:13:52 PM,6,2,"Son, Seung Lak",75321,Right,LOT_GIA,"Lee, Myung Ki",76849,Left,KIA_TIG,Stretch,8,Top,2,0,1,Splitter,Splitter,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,135.1090241,-1.85780857,-3.137891659,901.1978648,266.905639,3:00,1.907808153,0.335282796,1.61914908,-101.4590876,1.317529048,26.15943232,0.360794987,-0.301634814,124.5539658,-9.216339183,-1.223211553,0.45782744,,,,,,,,,,,,-16.00909582,1.99586321,-0.250820355,15.24,1.847726938,1.930652617,-37.14772507,-1.617226835,-2.892455347,7.230709442,-9.446045923,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,77e5d8be-6049-11e9-af39-484d7ee4b922,,,
307,04/16/2019,10:14:26 PM,6,3,"Son, Seung Lak",75321,Right,LOT_GIA,"Lee, Myung Ki",76849,Left,KIA_TIG,Stretch,8,Top,2,0,2,Splitter,Splitter,InPlay,Undefined,FlyBall,Double,0,1,,133.5732667,-0.762416735,-1.386107615,1278.637125,186.1356402,12:15,1.896160745,0.370986689,1.617525532,-99.74955518,5.787700297,0.632835179,0.680472818,-0.019306321,122.0978348,-8.045801703,-1.339575872,0.463935449,135.4591473,20.58933675,-31.92607053,4102.638208,26.85684705,9.328765841,-20.07077317,76.75019213,76.75019213,-43.61631723,2.968481445,-1.378919413,3.636152591,-0.332731352,15.24,1.866566495,0.887065918,-36.7645649,-0.88678595,-0.242209692,7.579738047,-9.167953213,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,917501e6-6049-11e9-af39-484d7ee4b922,0.323522705,0.665109685,0.021837968
308,04/16/2019,10:15:47 PM,7,1,"Son, Seung Lak",75321,Right,LOT_GIA,"Lee, Bum Ho",70756,Right,KIA_TIG,Stretch,8,Top,2,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,144.9042122,-3.081170869,-0.662231359,2186.30155,213.1807413,1:00,1.911368704,0.349549778,1.665595053,-41.83830878,47.18305383,30.90781096,0.61318825,0.469720903,132.2930511,-6.13908287,1.613219548,0.426090429,,,,,,,,,,,,-16.90630712,27.31138539,-0.334309763,15.24,1.825337299,0.330136959,-39.86016806,-2.322531156,-3.504311759,8.60721381,-4.145590592,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,bf7b7572-6049-11e9-af39-484d7ee4b922,,,
309,04/16/2019,10:16:18 PM,7,2,"Son, Seung Lak",75321,Right,LOT_GIA,"Lee, Bum Ho",70756,Right,KIA_TIG,Stretch,8,Top,2,1,0,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,146.6221849,-1.928282109,-2.000955947,2224.753541,216.7030597,1:15,1.903729712,0.410946041,1.676701095,-50.39006432,36.2212003,27.06216552,0.849625772,0.110959705,133.9876373,-5.621338941,-0.009699531,0.420283025,128.7635337,-15.47155325,-15.31279121,,,,,3.29933318,3.023719982,-15.42150544,0.085339966,-15.81577335,20.63652418,-0.359866847,15.24,1.848350649,1.294632807,-40.35466287,-1.574083156,-3.366787264,8.662491908,-5.413644027,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,d160dbc7-6049-11e9-af39-484d7ee4b922,0.38157847,0.844676861,-0.110954298
310,04/16/2019,10:19:01 PM,1,1,"Moon, Kyeong Chan",65643,Right,KIA_TIG,"Lee, Dae Ho",71564,Right,LOT_GIA,Windup,8,Bottom,0,0,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,140.3349458,-2.197633434,-3.799992678,2307.959507,197.9629107,12:30,1.647303126,0.732662044,2.175728989,-42.29165304,45.93741212,14.91999519,0.615451274,-0.169778235,129.5325714,-5.374546689,-2.677277086,0.424190071,,,,,,,,,,,,-10.85014044,27.29022413,-0.665159031,15.24,1.60623821,2.524970953,-38.67542984,-1.61170703,-2.141192004,7.269463957,-4.421133565,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,339a1a9f-604a-11e9-af39-484d7ee4b922,,,
311,04/16/2019,10:19:14 PM,1,2,"Moon, Kyeong Chan",65643,Right,KIA_TIG,"Lee, Dae Ho",71564,Right,LOT_GIA,Windup,8,Bottom,0,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,129.6343363,-0.740631355,-3.607997703,2079.884525,136.4388064,10:30,1.626336784,0.772125633,1.993084436,-87.82075287,18.16846377,-17.37291484,0.540677997,-0.411481671,120.0530869,-7.243538465,-4.899883281,0.464927785,,,,,,,,,,,,7.175102787,10.51113224,-0.695062454,15.24,1.606077541,2.306471894,-35.71953213,-0.736570289,1.20406936,6.396962131,-8.042754395,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,3b5e13aa-604a-11e9-af39-484d7ee4b922,,,
312,04/16/2019,10:19:29 PM,1,3,"Moon, Kyeong Chan",65643,Right,KIA_TIG,"Lee, Dae Ho",71564,Right,LOT_GIA,Windup,8,Bottom,0,1,1,Slider,Slider,InPlay,Undefined,FlyBall,Out,1,0,,131.4102892,-0.185364067,-2.551137154,2169.288744,141.5377638,10:45,1.637500995,0.759556232,1.97682407,-85.68440103,17.08412484,-13.64770681,0.728737957,-0.091235864,121.8850159,-6.532770737,-3.565751258,0.457809419,149.7082517,46.92161458,-14.29996513,3943.718642,32.54553368,34.3475203,-8.056729531,90.01779051,27.46386031,-13.11901076,6.182911987,5.880089994,9.510212909,-0.704285548,15.24,1.628904987,1.659127387,-36.25366397,-0.39263613,1.020628132,6.322482875,-8.155928523,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,44d3df10-604a-11e9-af39-484d7ee4b922,0.641361592,0.752609631,0.078204651
313,04/16/2019,10:20:10 PM,2,1,"Moon, Kyeong Chan",65643,Right,KIA_TIG,"Oh, Yoon Suk",64504,Right,LOT_GIA,Windup,8,Bottom,1,0,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,139.5088471,-1.396918667,-3.985414189,2298.985645,190.3762806,12:15,1.632682308,0.701736622,2.124190344,-45.36554244,44.76070047,8.211489196,0.790727181,-0.322856524,128.3086945,-4.800955216,-3.368927113,0.428726466,,,,,,,,,,,,-7.270794504,26.01136328,-0.627079244,15.24,1.604440171,2.653145954,-38.43927252,-1.077515949,-1.412276816,7.446189034,-4.754211056,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,5799504e-604a-11e9-af39-484d7ee4b922,,,
314,04/16/2019,10:20:24 PM,2,2,"Moon, Kyeong Chan",65643,Right,KIA_TIG,"Oh, Yoon Suk",64504,Right,LOT_GIA,Windup,8,Bottom,1,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,129.0598335,-1.722664462,-3.146760934,2182.485035,142.0783644,10:45,1.68527911,0.704541491,2.034013294,-85.94343384,20.48036281,-16.03390858,0.344668964,-0.334046456,119.6112717,-8.092985246,-4.343974286,0.465879965,,,,,,,,,,,,6.770923179,12.50838612,-0.639607349,15.24,1.645900498,2.003869115,-35.57054152,-1.33041191,1.125849521,6.395982201,-7.726791737,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,6065dca8-604a-11e9-af39-484d7ee4b922,,,
315,04/16/2019,10:20:37 PM,2,3,"Moon, Kyeong Chan",65643,Right,KIA_TIG,"Oh, Yoon Suk",64504,Right,LOT_GIA,Windup,8,Bottom,1,1,1,Fastball,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,139.7379821,-1.842085657,-3.441856449,2346.57576,196.160584,12:30,1.591720022,0.771657402,2.18325486,-43.98874979,45.03298973,13.07395956,0.641933602,-0.049425843,128.6434616,-5.1544439,-2.455647322,0.426091331,,,,,,,,,,,,-9.666005085,26.63138597,-0.710959937,15.24,1.557255102,2.279424224,-38.53016138,-1.369072739,-1.887538054,7.437279991,-4.606181554,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,67f7c532-604a-11e9-af39-484d7ee4b922,,,
316,04/16/2019,10:20:53 PM,2,4,"Moon, Kyeong Chan",65643,Right,KIA_TIG,"Oh, Yoon Suk",64504,Right,LOT_GIA,Windup,8,Bottom,1,1,2,Fastball,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,142.5508841,-1.351921425,-2.338845032,2376.126237,194.889772,12:30,1.62459276,0.690626682,2.163075189,-31.96046174,53.74380319,14.31127326,0.930715616,0.186542083,130.8145798,-3.763533598,-1.257852301,0.418076616,,,,,,,,,,,,-9.644785524,31.17522062,-0.648810663,15.24,1.598817872,1.563928675,-39.34564137,-1.025521577,-1.960255905,7.90090618,-3.470437529,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,714c3039-604a-11e9-af39-484d7ee4b922,,,
317,04/16/2019,10:21:26 PM,3,1,"Moon, Kyeong Chan",65643,Right,KIA_TIG,"Han, Dong Hui",68525,Right,LOT_GIA,Windup,8,Bottom,2,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,127.9895482,-1.303917717,-2.704529899,2174.303324,162.2140018,11:30,1.68681861,0.753124167,2.003753332,-87.67150517,20.45975367,-6.596007883,0.445393346,-0.068890672,118.8614136,-7.795059239,-3.19602383,0.46960238,,,,,,,,,,,,1.899350523,12.12602341,-0.696237802,15.24,1.654997215,1.687690419,-35.29917046,-1.073207232,0.312247268,6.053563564,-7.813169791,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,8456c15d-604a-11e9-af39-484d7ee4b922,,,
